region,day,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Pays de la Loire,2017/03/14,12.0,76.0,9.0,710.0
Pays de la Loire,2017/03/15,19.0,88.0,8.0,713.0
Pays de la Loire,2017/03/16,11.0,86.0,7.0,717.0
Pays de la Loire,2017/03/17,14.0,84.0,10.0,720.0
Pays de la Loire,2017/03/18,23.0,89.0,10.0,723.0
Pays de la Loire,2017/03/19,22.0,88.0,10.0,727.0
Pays de la Loire,2017/03/20,28.0,87.0,9.0,730.0
Pays de la Loire,2017/03/21,14.0,87.0,9.0,734.0
Pays de la Loire,2017/03/22,16.0,90.0,9.625,737.0
Pays de la Loire,2017/03/23,10.0,88.0,7.75,741.0
Pays de la Loire,2017/03/24,23.0,86.0,9.0,744.0
Pays de la Loire,2017/03/25,33.0,87.0,10.0,747.0
Pays de la Loire,2017/03/26,16.0,79.0,10.0,751.0
Pays de la Loire,2017/03/27,20.0,77.0,10.0,754.0
Pays de la Loire,2017/03/28,22.0,78.0,9.0,758.0
Pays de la Loire,2017/03/29,17.0,81.0,10.0,761.0
Pays de la Loire,2017/03/30,21.0,77.0,10.0,764.0
Pays de la Loire,2017/03/31,24.0,83.0,10.0,768.0
Pays de la Loire,2017/04/01,23.0,77.0,8.875,771.0
Pays de la Loire,2017/04/02,13.0,86.0,7.875,775.0
Pays de la Loire,2017/04/03,12.0,74.0,10.0,778.0
Pays de la Loire,2017/04/04,18.0,89.0,10.0,781.0
Pays de la Loire,2017/04/05,21.0,89.0,8.75,785.0
Pays de la Loire,2017/04/06,20.0,72.0,10.0,788.0
Pays de la Loire,2017/04/07,17.0,78.0,8.0,791.0
Pays de la Loire,2017/04/08,18.0,77.0,10.0,795.0
Pays de la Loire,2017/04/09,9.0,75.0,10.0,798.0
Pays de la Loire,2017/04/10,18.0,86.0,8.75,802.0
Pays de la Loire,2017/04/11,13.0,75.0,9.0,805.0
Pays de la Loire,2017/04/12,11.0,72.0,10.0,808.0
Pays de la Loire,2017/04/13,10.0,79.0,7.0,811.0
Pays de la Loire,2017/04/14,12.0,75.0,10.0,814.0
Pays de la Loire,2017/04/15,17.0,74.0,9.0,817.0
Pays de la Loire,2017/04/16,11.0,73.0,9.0,821.0
Pays de la Loire,2017/04/17,11.0,78.0,9.0,824.0
Pays de la Loire,2017/04/18,20.0,71.0,10.0,828.0
Pays de la Loire,2017/04/19,22.0,68.0,10.0,831.0
Pays de la Loire,2017/04/20,25.0,57.0,10.0,833.0
Pays de la Loire,2017/04/21,18.0,63.0,10.0,837.0
Pays de la Loire,2017/04/22,18.0,70.0,10.0,840.0
Pays de la Loire,2017/04/23,21.0,75.0,10.0,843.0
Pays de la Loire,2017/04/24,14.0,68.0,10.0,846.0
Pays de la Loire,2017/04/25,26.0,87.0,9.875,849.0
Pays de la Loire,2017/04/26,15.0,62.0,10.0,852.0
Pays de la Loire,2017/04/27,15.0,71.0,10.0,855.0
Pays de la Loire,2017/04/28,15.0,76.0,10.0,858.0
Pays de la Loire,2017/04/29,23.0,68.0,8.0,862.0
Pays de la Loire,2017/04/30,26.0,94.0,9.625,864.0
Pays de la Loire,2017/05/01,31.0,80.0,10.0,867.0
Pays de la Loire,2017/05/02,14.0,76.0,9.0,870.0
Pays de la Loire,2017/05/03,14.0,77.0,10.0,873.0
Pays de la Loire,2017/05/04,19.0,78.0,10.0,875.0
Pays de la Loire,2017/05/05,33.0,71.0,9.625,879.0
Pays de la Loire,2017/05/06,28.0,80.0,8.5,881.0
Pays de la Loire,2017/05/07,16.0,84.0,7.75,884.0
Pays de la Loire,2017/05/08,14.0,73.0,8.0,887.0
Pays de la Loire,2017/05/09,26.0,75.0,10.0,890.0
Pays de la Loire,2017/05/10,21.0,79.0,9.0,892.0
Pays de la Loire,2017/05/11,25.0,95.0,9.5,896.0
Pays de la Loire,2017/05/12,27.0,77.0,10.0,898.0
Pays de la Loire,2017/05/13,23.0,74.0,10.0,900.0
Pays de la Loire,2017/05/14,17.0,70.0,10.0,902.0
Pays de la Loire,2017/05/15,18.0,70.0,10.0,906.0
Pays de la Loire,2017/05/16,9.0,67.0,9.875,908.0
Pays de la Loire,2017/05/17,19.0,95.0,9.625,910.0
Pays de la Loire,2017/05/18,20.0,92.0,8.625,912.0
Pays de la Loire,2017/05/19,24.0,71.0,9.875,915.0
Pays de la Loire,2017/05/20,21.0,73.0,10.0,917.0
Pays de la Loire,2017/05/21,20.0,72.0,10.0,919.0
Pays de la Loire,2017/05/22,15.0,68.0,9.0,922.0
Pays de la Loire,2017/05/23,10.0,67.0,8.0,924.0
Pays de la Loire,2017/05/24,18.0,78.0,8.0,925.0
Pays de la Loire,2017/05/25,25.0,73.0,10.0,927.0
Pays de la Loire,2017/05/26,15.0,75.0,9.875,930.0
Pays de la Loire,2017/05/27,5.0,78.0,9.875,932.0
Pays de la Loire,2017/05/28,18.0,81.0,9.625,934.0
Pays de la Loire,2017/05/29,17.0,97.0,8.0,936.0
Pays de la Loire,2017/05/30,12.0,73.0,8.0,937.0
Pays de la Loire,2017/05/31,13.0,70.0,7.875,939.0
Pays de la Loire,2017/06/01,8.0,72.0,9.875,941.0
Pays de la Loire,2017/06/02,16.0,61.0,10.0,941.0
Pays de la Loire,2017/06/03,15.0,89.0,9.0,943.0
Pays de la Loire,2017/06/04,14.0,63.0,10.0,944.0
Pays de la Loire,2017/06/05,33.0,66.0,9.875,946.0
Pays de la Loire,2017/06/06,37.0,65.0,10.0,947.0
Pays de la Loire,2017/06/07,21.0,67.0,10.0,948.0
Pays de la Loire,2017/06/08,21.0,70.0,10.0,949.0
Pays de la Loire,2017/06/09,18.0,66.0,7.5,950.0
Pays de la Loire,2017/06/10,11.0,62.0,10.0,952.0
Pays de la Loire,2017/06/11,19.0,68.0,10.0,952.0
Pays de la Loire,2017/06/12,8.0,61.0,9.0,953.0
Pays de la Loire,2017/06/13,18.0,70.0,10.0,953.0
Pays de la Loire,2017/06/14,9.0,73.0,8.875,954.0
Pays de la Loire,2017/06/15,21.0,65.0,10.0,954.0
Pays de la Loire,2017/06/16,15.0,63.0,10.0,955.0
Pays de la Loire,2017/06/17,19.0,64.0,10.0,955.0
Pays de la Loire,2017/06/18,21.0,65.0,10.0,955.0
Pays de la Loire,2017/06/19,11.0,62.0,10.0,956.0
Pays de la Loire,2017/06/20,16.0,54.0,10.0,956.0
Pays de la Loire,2017/06/21,15.0,57.0,10.0,956.0
Pays de la Loire,2017/06/22,16.0,61.0,10.0,955.0
Pays de la Loire,2017/06/23,16.0,70.0,10.0,955.0
Pays de la Loire,2017/06/24,23.0,68.0,10.0,955.0
Pays de la Loire,2017/06/25,15.0,72.0,10.0,955.0
Pays de la Loire,2017/06/26,12.0,69.0,10.0,954.0
Pays de la Loire,2017/06/27,22.0,81.0,7.625,954.0
Pays de la Loire,2017/06/28,19.0,75.0,8.75,953.0
Pays de la Loire,2017/06/29,33.0,69.0,9.875,953.0
Pays de la Loire,2017/06/30,24.0,83.0,8.75,952.0
Pays de la Loire,2017/07/01,18.0,86.0,10.0,952.0
Pays de la Loire,2017/07/02,14.0,95.0,6.0,951.0
Pays de la Loire,2017/07/03,15.0,70.0,7.5,949.0
Pays de la Loire,2017/07/04,10.0,64.0,8.0,949.0
Pays de la Loire,2017/07/05,18.0,64.0,10.0,948.0
Pays de la Loire,2017/07/06,18.0,69.0,9.0,946.0
Pays de la Loire,2017/07/07,6.0,66.0,7.5,945.0
Pays de la Loire,2017/07/08,16.0,61.0,9.875,944.0
Pays de la Loire,2017/07/09,12.0,82.0,9.5,943.0
Pays de la Loire,2017/07/10,21.0,87.0,6.75,941.0
Pays de la Loire,2017/07/11,28.0,63.0,9.0,939.0
Pays de la Loire,2017/07/12,23.0,82.0,10.0,938.0
Pays de la Loire,2017/07/13,15.0,78.0,9.0,936.0
Pays de la Loire,2017/07/14,16.0,65.0,10.0,934.0
Pays de la Loire,2017/07/15,8.0,62.0,9.0,932.0
Pays de la Loire,2017/07/16,13.0,58.0,10.0,930.0
Pays de la Loire,2017/07/17,19.0,69.0,9.875,929.0
Pays de la Loire,2017/07/18,24.0,61.0,10.0,927.0
Pays de la Loire,2017/07/19,24.0,80.0,10.0,925.0
Pays de la Loire,2017/07/20,21.0,61.0,10.0,923.0
Pays de la Loire,2017/07/21,27.0,71.0,10.0,921.0
Pays de la Loire,2017/07/22,30.0,67.0,9.25,919.0
Pays de la Loire,2017/07/23,25.0,94.0,9.625,916.0
Pays de la Loire,2017/07/24,22.0,75.0,8.0,913.0
Pays de la Loire,2017/07/25,16.0,84.0,8.0,911.0
Pays de la Loire,2017/07/26,24.0,95.0,7.375,909.0
Pays de la Loire,2017/07/27,22.0,79.0,7.75,907.0
Pays de la Loire,2017/07/28,25.0,74.0,10.0,904.0
Pays de la Loire,2017/07/29,30.0,89.0,9.0,901.0
Pays de la Loire,2017/07/30,27.0,67.0,10.0,899.0
Pays de la Loire,2017/07/31,9.0,69.0,10.0,897.0
Pays de la Loire,2017/08/01,18.0,59.0,10.0,894.0
Pays de la Loire,2017/08/02,26.0,65.0,10.0,892.0
Pays de la Loire,2017/08/03,26.0,65.0,10.0,888.0
Pays de la Loire,2017/08/04,14.0,93.0,9.875,886.0
Pays de la Loire,2017/08/05,15.0,69.0,9.875,883.0
Pays de la Loire,2017/08/06,10.0,63.0,10.0,881.0
Pays de la Loire,2017/08/07,14.0,58.0,10.0,877.0
Pays de la Loire,2017/08/08,26.0,84.0,8.875,875.0
Pays de la Loire,2017/08/09,21.0,64.0,9.875,872.0
Pays de la Loire,2017/08/10,28.0,73.0,10.0,869.0
Pays de la Loire,2017/08/11,18.0,65.0,9.0,866.0
Pays de la Loire,2017/08/12,19.0,91.0,6.0,863.0
Pays de la Loire,2017/08/13,9.0,69.0,9.0,861.0
Pays de la Loire,2017/08/14,12.0,61.0,10.0,857.0
Pays de la Loire,2017/08/15,18.0,71.0,9.625,854.0
Pays de la Loire,2017/08/16,17.0,61.0,10.0,852.0
Pays de la Loire,2017/08/17,25.0,93.0,10.0,848.0
Pays de la Loire,2017/08/18,26.0,79.0,8.0,845.0
Pays de la Loire,2017/08/19,16.0,62.0,10.0,842.0
Pays de la Loire,2017/08/20,9.0,67.0,10.0,840.0
Pays de la Loire,2017/08/21,9.0,60.0,10.0,836.0
Pays de la Loire,2017/08/22,17.0,60.0,10.0,833.0
Pays de la Loire,2017/08/23,15.0,73.0,8.0,830.0
Pays de la Loire,2017/08/24,11.0,67.0,10.0,826.0
Pays de la Loire,2017/08/25,8.0,68.0,10.0,823.0
Pays de la Loire,2017/08/26,5.0,66.0,10.0,821.0
Pays de la Loire,2017/08/27,13.0,77.0,9.875,817.0
Pays de la Loire,2017/08/28,9.0,64.0,9.875,814.0
Pays de la Loire,2017/08/29,10.0,58.0,9.875,811.0
Pays de la Loire,2017/08/30,21.0,89.0,7.125,807.0
Pays de la Loire,2017/08/31,21.0,66.0,10.0,804.0
Pays de la Loire,2017/09/01,19.0,74.0,9.75,801.0
Pays de la Loire,2017/09/02,15.0,69.0,8.0,798.0
Pays de la Loire,2017/09/03,19.0,87.0,9.625,794.0
Pays de la Loire,2017/09/04,15.0,81.0,7.75,791.0
Pays de la Loire,2017/09/05,24.0,80.0,9.0,788.0
Pays de la Loire,2017/09/06,17.0,63.0,10.0,784.0
Pays de la Loire,2017/09/07,17.0,79.0,9.0,781.0
Pays de la Loire,2017/09/08,28.0,85.0,9.5,778.0
Pays de la Loire,2017/09/09,24.0,69.0,9.75,774.0
Pays de la Loire,2017/09/10,31.0,71.0,10.0,771.0
Pays de la Loire,2017/09/11,33.0,68.0,10.0,768.0
Pays de la Loire,2017/09/12,27.0,65.0,9.0,764.0
Pays de la Loire,2017/09/13,41.0,90.0,9.0,761.0
Pays de la Loire,2017/09/14,28.0,59.0,10.0,758.0
Pays de la Loire,2017/09/15,18.0,70.0,10.0,754.0
Pays de la Loire,2017/09/16,17.0,78.0,7.875,751.0
Pays de la Loire,2017/09/17,17.0,71.0,9.875,748.0
Pays de la Loire,2017/09/18,15.0,72.0,10.0,744.0
Pays de la Loire,2017/09/19,15.0,72.0,9.0,741.0
Pays de la Loire,2017/09/20,12.0,70.0,10.0,738.0
Pays de la Loire,2017/09/21,16.0,62.0,10.0,734.0
Pays de la Loire,2017/09/22,8.0,68.0,10.0,731.0
Pays de la Loire,2017/09/23,13.0,69.0,10.0,728.0
Pays de la Loire,2017/09/24,13.0,77.0,10.0,724.0
Pays de la Loire,2017/09/25,16.0,79.0,9.625,721.0
Pays de la Loire,2017/09/26,5.0,81.0,7.0,718.0
Pays de la Loire,2017/09/27,17.0,77.0,9.0,714.0
Pays de la Loire,2017/09/28,17.0,86.0,9.875,711.0
Pays de la Loire,2017/09/29,19.0,79.0,10.0,707.0
Pays de la Loire,2017/09/30,21.0,67.0,10.0,704.0
Pays de la Loire,2017/10/01,18.0,95.0,8.5,701.0
Pays de la Loire,2017/10/02,20.0,89.0,10.0,696.0
Pays de la Loire,2017/10/03,18.0,73.0,10.0,693.0
Pays de la Loire,2017/10/04,8.0,65.0,10.0,690.0
Pays de la Loire,2017/10/05,19.0,74.0,10.0,687.0
Pays de la Loire,2017/10/06,11.0,88.0,10.0,684.0
Pays de la Loire,2017/10/07,18.0,65.0,10.0,680.0
Pays de la Loire,2017/10/08,12.0,89.0,9.0,677.0
Pays de la Loire,2017/10/09,9.0,94.0,4.75,674.0
Pays de la Loire,2017/10/10,11.0,77.0,10.0,670.0
Pays de la Loire,2017/10/11,19.0,83.0,9.0,667.0
Pays de la Loire,2017/10/12,18.0,83.0,6.0,663.0
Pays de la Loire,2017/10/13,9.0,77.0,9.0,660.0
Pays de la Loire,2017/10/14,13.0,63.0,10.0,657.0
Pays de la Loire,2017/10/15,21.0,80.0,9.875,653.0
Pays de la Loire,2017/10/16,30.0,70.0,10.0,650.0
Pays de la Loire,2017/10/17,17.0,75.0,10.0,647.0
Pays de la Loire,2017/10/18,15.0,84.0,8.75,644.0
Pays de la Loire,2017/10/19,29.0,80.0,8.75,640.0
Pays de la Loire,2017/10/20,24.0,68.0,10.0,637.0
Pays de la Loire,2017/10/21,39.0,62.0,9.75,634.0
Pays de la Loire,2017/10/22,26.0,61.0,9.875,631.0
Pays de la Loire,2017/10/23,20.0,83.0,9.0,628.0
Pays de la Loire,2017/10/24,15.0,83.0,9.0,624.0
Pays de la Loire,2017/10/25,7.0,82.0,10.0,622.0
Pays de la Loire,2017/10/26,8.0,81.0,10.0,618.0
Pays de la Loire,2017/10/27,15.0,82.0,7.0,615.0
Pays de la Loire,2017/10/28,10.0,78.0,10.0,612.0
Pays de la Loire,2017/10/29,17.0,87.0,9.0,609.0
Pays de la Loire,2017/10/30,19.0,71.0,10.0,606.0
Pays de la Loire,2017/10/31,18.0,71.0,10.0,603.0
Pays de la Loire,2017/11/01,17.0,62.0,9.0,600.0
Pays de la Loire,2017/11/02,12.0,83.0,9.0,597.0
Pays de la Loire,2017/11/03,19.0,77.0,9.875,594.0
Pays de la Loire,2017/11/04,16.0,90.0,9.625,591.0
Pays de la Loire,2017/11/05,23.0,66.0,10.0,588.0
Pays de la Loire,2017/11/06,6.0,79.0,10.0,585.0
Pays de la Loire,2017/11/07,22.0,74.0,10.0,582.0
Pays de la Loire,2017/11/08,26.0,76.0,10.0,580.0
Pays de la Loire,2017/11/09,10.0,77.0,10.0,577.0
Pays de la Loire,2017/11/10,20.0,88.0,7.0,574.0
Pays de la Loire,2017/11/11,30.0,83.0,10.0,572.0
Pays de la Loire,2017/11/12,33.0,83.0,10.0,569.0
Pays de la Loire,2017/11/13,17.0,75.0,10.0,566.0
Pays de la Loire,2017/11/14,3.0,73.0,10.0,563.0
Pays de la Loire,2017/11/15,13.0,64.0,10.0,561.0
Pays de la Loire,2017/11/16,9.0,77.0,10.0,558.0
Pays de la Loire,2017/11/17,15.0,84.0,10.0,556.0
Pays de la Loire,2017/11/18,6.0,89.0,8.0,553.0
Pays de la Loire,2017/11/19,12.0,90.0,8.0,551.0
Pays de la Loire,2017/11/20,16.0,93.0,7.0,549.0
Pays de la Loire,2017/11/21,19.0,93.0,10.0,546.0
Pays de la Loire,2017/11/22,30.0,76.0,9.375,544.0
Pays de la Loire,2017/11/23,27.0,85.0,9.75,542.0
Pays de la Loire,2017/11/24,12.0,88.0,9.0,540.0
Pays de la Loire,2017/11/25,21.0,71.0,10.0,538.0
Pays de la Loire,2017/11/26,15.0,75.0,10.0,535.0
Pays de la Loire,2017/11/27,20.0,78.0,10.0,534.0
Pays de la Loire,2017/11/28,17.0,87.0,8.875,532.0
Pays de la Loire,2017/11/29,12.0,86.0,10.0,530.0
Pays de la Loire,2017/11/30,20.0,86.0,9.875,528.0
Pays de la Loire,2017/12/01,24.0,83.0,10.0,526.0
Pays de la Loire,2017/12/02,14.0,88.0,10.0,525.0
Pays de la Loire,2017/12/03,9.0,90.0,10.0,524.0
Pays de la Loire,2017/12/04,9.0,91.0,8.0,522.0
Pays de la Loire,2017/12/05,7.0,79.0,10.0,520.0
Pays de la Loire,2017/12/06,10.0,85.0,10.0,519.0
Pays de la Loire,2017/12/07,35.0,93.0,8.75,518.0
Pays de la Loire,2017/12/08,29.0,76.0,10.0,516.0
Pays de la Loire,2017/12/09,12.0,75.0,9.625,515.0
Pays de la Loire,2017/12/10,36.0,79.0,8.625,514.0
Pays de la Loire,2017/12/11,45.0,78.0,9.875,513.0
Pays de la Loire,2017/12/12,9.0,79.0,10.0,512.0
Pays de la Loire,2017/12/13,40.0,91.0,8.875,512.0
Pays de la Loire,2017/12/14,37.0,75.0,9.875,512.0
Pays de la Loire,2017/12/15,28.0,80.0,10.0,511.0
Pays de la Loire,2017/12/16,13.0,89.0,10.0,510.0
Pays de la Loire,2017/12/17,13.0,90.0,8.0,509.0
Pays de la Loire,2017/12/18,20.0,96.0,10.0,510.0
Pays de la Loire,2017/12/19,7.0,90.0,10.0,509.0
Pays de la Loire,2017/12/20,7.0,85.0,10.0,509.0
Pays de la Loire,2017/12/21,7.0,96.0,6.0,509.0
Pays de la Loire,2017/12/22,7.0,90.0,8.0,509.0
Pays de la Loire,2017/12/23,8.0,93.0,7.75,509.0
Pays de la Loire,2017/12/24,12.0,94.0,7.0,510.0
Pays de la Loire,2017/12/25,29.0,91.0,10.0,509.0
Pays de la Loire,2017/12/26,38.0,81.0,9.375,510.0
Pays de la Loire,2017/12/27,38.0,76.0,10.0,511.0
Pays de la Loire,2017/12/28,8.0,78.0,9.875,512.0
Pays de la Loire,2017/12/29,38.0,96.0,8.625,511.0
Pays de la Loire,2017/12/30,39.0,88.0,8.625,512.0
Pays de la Loire,2017/12/31,38.0,86.0,9.625,513.0
Provence-Alpes-Côte d'Azur,2017/01/01,10.0,84.0,10.0,543.0
Provence-Alpes-Côte d'Azur,2017/01/02,17.0,78.0,10.0,544.0
Provence-Alpes-Côte d'Azur,2017/01/03,30.0,70.0,10.0,545.0
Provence-Alpes-Côte d'Azur,2017/01/04,49.0,69.0,10.0,546.0
Provence-Alpes-Côte d'Azur,2017/01/05,55.0,65.0,10.0,547.0
Provence-Alpes-Côte d'Azur,2017/01/06,17.0,62.0,10.0,548.0
Provence-Alpes-Côte d'Azur,2017/01/07,14.0,57.0,10.0,550.0
Provence-Alpes-Côte d'Azur,2017/01/08,32.0,59.0,10.0,551.0
Provence-Alpes-Côte d'Azur,2017/01/09,29.0,66.0,10.0,552.0
Provence-Alpes-Côte d'Azur,2017/01/10,15.0,71.0,9.25,553.0
Provence-Alpes-Côte d'Azur,2017/01/11,17.0,74.0,9.375,555.0
Provence-Alpes-Côte d'Azur,2017/01/12,24.0,78.0,10.0,556.0
Provence-Alpes-Côte d'Azur,2017/01/13,52.0,62.0,10.0,557.0
Provence-Alpes-Côte d'Azur,2017/01/14,57.0,64.0,10.0,560.0
Provence-Alpes-Côte d'Azur,2017/01/15,43.0,55.0,10.0,561.0
Provence-Alpes-Côte d'Azur,2017/01/16,31.0,54.0,10.0,563.0
Provence-Alpes-Côte d'Azur,2017/01/17,21.0,53.0,10.0,564.0
Provence-Alpes-Côte d'Azur,2017/01/18,19.0,53.0,10.0,566.0
Provence-Alpes-Côte d'Azur,2017/01/19,13.0,58.0,10.0,569.0
Provence-Alpes-Côte d'Azur,2017/01/20,31.0,58.0,9.875,570.0
Provence-Alpes-Côte d'Azur,2017/01/21,26.0,49.0,9.875,572.0
Provence-Alpes-Côte d'Azur,2017/01/22,39.0,73.0,9.25,575.0
Provence-Alpes-Côte d'Azur,2017/01/23,13.0,87.0,9.5,576.0
Provence-Alpes-Côte d'Azur,2017/01/24,23.0,67.0,10.0,578.0
Provence-Alpes-Côte d'Azur,2017/01/25,17.0,79.0,9.75,580.0
Provence-Alpes-Côte d'Azur,2017/01/26,42.0,82.0,9.75,583.0
Provence-Alpes-Côte d'Azur,2017/01/27,48.0,79.0,10.0,585.0
Provence-Alpes-Côte d'Azur,2017/01/28,38.0,75.0,9.375,587.0
Provence-Alpes-Côte d'Azur,2017/01/29,10.0,78.0,10.0,590.0
Provence-Alpes-Côte d'Azur,2017/01/30,12.0,78.0,10.0,592.0
Provence-Alpes-Côte d'Azur,2017/01/31,14.0,90.0,10.0,594.0
Provence-Alpes-Côte d'Azur,2017/02/01,17.0,88.0,10.0,597.0
Provence-Alpes-Côte d'Azur,2017/02/02,39.0,86.0,9.375,599.0
Provence-Alpes-Côte d'Azur,2017/02/03,30.0,76.0,9.375,601.0
Provence-Alpes-Côte d'Azur,2017/02/04,32.0,81.0,9.25,604.0
Provence-Alpes-Côte d'Azur,2017/02/05,41.0,89.0,8.5,606.0
Provence-Alpes-Côte d'Azur,2017/02/06,66.0,67.0,10.0,608.0
Provence-Alpes-Côte d'Azur,2017/02/07,33.0,72.0,10.0,612.0
Provence-Alpes-Côte d'Azur,2017/02/08,30.0,79.0,8.875,614.0
Provence-Alpes-Côte d'Azur,2017/02/09,12.0,80.0,7.75,616.0
Provence-Alpes-Côte d'Azur,2017/02/10,21.0,73.0,10.0,619.0
Provence-Alpes-Côte d'Azur,2017/02/11,31.0,78.0,10.0,622.0
Provence-Alpes-Côte d'Azur,2017/02/12,50.0,74.0,10.0,624.0
Provence-Alpes-Côte d'Azur,2017/02/13,60.0,75.0,9.0,627.0
Provence-Alpes-Côte d'Azur,2017/02/14,48.0,75.0,9.375,630.0
Provence-Alpes-Côte d'Azur,2017/02/15,23.0,72.0,10.0,632.0
Provence-Alpes-Côte d'Azur,2017/02/16,14.0,81.0,10.0,636.0
Provence-Alpes-Côte d'Azur,2017/02/17,25.0,85.0,10.0,638.0
Provence-Alpes-Côte d'Azur,2017/02/18,18.0,66.0,10.0,641.0
Provence-Alpes-Côte d'Azur,2017/02/19,19.0,64.0,10.0,644.0
Provence-Alpes-Côte d'Azur,2017/02/20,18.0,65.0,10.0,647.0
Provence-Alpes-Côte d'Azur,2017/02/21,27.0,68.0,10.0,649.0
Provence-Alpes-Côte d'Azur,2017/02/22,23.0,77.0,10.0,652.0
Provence-Alpes-Côte d'Azur,2017/02/23,14.0,70.0,10.0,655.0
Provence-Alpes-Côte d'Azur,2017/02/24,48.0,72.0,10.0,658.0
Provence-Alpes-Côte d'Azur,2017/02/25,14.0,57.0,10.0,661.0
Provence-Alpes-Côte d'Azur,2017/02/26,15.0,56.0,10.0,664.0
Provence-Alpes-Côte d'Azur,2017/02/27,25.0,89.0,9.0,667.0
Provence-Alpes-Côte d'Azur,2017/02/28,25.0,80.0,10.0,669.0
Provence-Alpes-Côte d'Azur,2017/03/01,30.0,63.0,10.0,672.0
Provence-Alpes-Côte d'Azur,2017/03/02,23.0,72.0,10.0,676.0
Provence-Alpes-Côte d'Azur,2017/03/03,37.0,73.0,10.0,678.0
Provence-Alpes-Côte d'Azur,2017/03/04,51.0,75.0,9.75,681.0
Provence-Alpes-Côte d'Azur,2017/03/05,21.0,74.0,9.375,684.0
Provence-Alpes-Côte d'Azur,2017/03/06,64.0,84.0,9.75,688.0
Provence-Alpes-Côte d'Azur,2017/03/07,46.0,59.0,10.0,690.0
Provence-Alpes-Côte d'Azur,2017/03/08,32.0,62.0,10.0,693.0
Provence-Alpes-Côte d'Azur,2017/03/09,33.0,73.0,10.0,696.0
Provence-Alpes-Côte d'Azur,2017/03/10,29.0,70.0,10.0,700.0
Provence-Alpes-Côte d'Azur,2017/03/11,19.0,58.0,10.0,702.0
Provence-Alpes-Côte d'Azur,2017/03/12,6.0,70.0,9.875,705.0
Provence-Alpes-Côte d'Azur,2017/03/13,8.0,63.0,10.0,708.0
Provence-Alpes-Côte d'Azur,2017/03/14,10.0,70.0,10.0,712.0
Provence-Alpes-Côte d'Azur,2017/03/15,11.0,59.0,10.0,714.0
Provence-Alpes-Côte d'Azur,2017/03/16,12.0,61.0,10.0,717.0
Provence-Alpes-Côte d'Azur,2017/03/17,15.0,63.0,10.0,720.0
Provence-Alpes-Côte d'Azur,2017/03/18,41.0,73.0,10.0,723.0
Provence-Alpes-Côte d'Azur,2017/03/19,26.0,68.0,10.0,727.0
Provence-Alpes-Côte d'Azur,2017/03/20,10.0,79.0,10.0,729.0
Provence-Alpes-Côte d'Azur,2017/03/21,19.0,76.0,10.0,732.0
Provence-Alpes-Côte d'Azur,2017/03/22,18.0,68.0,10.0,735.0
Provence-Alpes-Côte d'Azur,2017/03/23,41.0,76.0,9.25,738.0
Provence-Alpes-Côte d'Azur,2017/03/24,42.0,85.0,9.0,742.0
Provence-Alpes-Côte d'Azur,2017/03/25,24.0,84.0,9.375,744.0
Provence-Alpes-Côte d'Azur,2017/03/26,13.0,70.0,10.0,747.0
Provence-Alpes-Côte d'Azur,2017/03/27,32.0,72.0,10.0,750.0
Provence-Alpes-Côte d'Azur,2017/03/28,23.0,69.0,10.0,753.0
Provence-Alpes-Côte d'Azur,2017/03/29,9.0,63.0,10.0,757.0
Provence-Alpes-Côte d'Azur,2017/03/30,12.0,64.0,10.0,759.0
Provence-Alpes-Côte d'Azur,2017/03/31,19.0,63.0,10.0,762.0
Provence-Alpes-Côte d'Azur,2017/04/01,18.0,86.0,9.0,765.0
Provence-Alpes-Côte d'Azur,2017/04/02,24.0,86.0,8.625,768.0
Provence-Alpes-Côte d'Azur,2017/04/03,19.0,68.0,10.0,771.0
Provence-Alpes-Côte d'Azur,2017/04/04,32.0,71.0,10.0,774.0
Provence-Alpes-Côte d'Azur,2017/04/05,23.0,72.0,9.625,777.0
Provence-Alpes-Côte d'Azur,2017/04/06,19.0,67.0,10.0,780.0
Provence-Alpes-Côte d'Azur,2017/04/07,12.0,63.0,10.0,782.0
Provence-Alpes-Côte d'Azur,2017/04/08,12.0,66.0,10.0,786.0
Provence-Alpes-Côte d'Azur,2017/04/09,13.0,58.0,10.0,789.0
Provence-Alpes-Côte d'Azur,2017/04/10,15.0,62.0,10.0,791.0
Provence-Alpes-Côte d'Azur,2017/04/11,33.0,66.0,10.0,794.0
Provence-Alpes-Côte d'Azur,2017/04/12,13.0,66.0,10.0,797.0
Provence-Alpes-Côte d'Azur,2017/04/13,31.0,63.0,10.0,799.0
Provence-Alpes-Côte d'Azur,2017/04/14,24.0,64.0,10.0,803.0
Provence-Alpes-Côte d'Azur,2017/04/15,35.0,62.0,10.0,806.0
Provence-Alpes-Côte d'Azur,2017/04/16,43.0,60.0,10.0,808.0
Provence-Alpes-Côte d'Azur,2017/04/17,34.0,58.0,10.0,811.0
Provence-Alpes-Côte d'Azur,2017/04/18,60.0,50.0,10.0,813.0
Provence-Alpes-Côte d'Azur,2017/04/19,26.0,44.0,10.0,817.0
Provence-Alpes-Côte d'Azur,2017/04/20,24.0,41.0,10.0,820.0
Provence-Alpes-Côte d'Azur,2017/04/21,17.0,48.0,10.0,822.0
